Date,Temp,RH
2019/10/03 14:43,33.2,63
2019/10/03 14:44,33.1,62
2019/10/03 14:45,33.0,62
2019/10/03 14:46,33.0,62
2019/10/03 14:47,32.9,62
2019/10/03 14:48,32.8,64
2019/10/03 14:49,32.8,64
2019/10/03 14:50,32.8,64
2019/10/03 14:51,32.8,65
2019/10/03 14:52,32.9,65
2019/10/03 14:53,33.0,65
2019/10/03 14:54,33.0,64
2019/10/03 14:55,33.0,64
2019/10/03 14:56,33.0,64
2019/10/03 14:57,33.0,62
2019/10/03 14:58,33.0,62
2019/10/03 14:59,33.1,63
2019/10/03 15:00,33.1,64
2019/10/03 15:01,33.2,64
2019/10/03 15:02,33.2,64
2019/10/03 15:03,33.2,64
2019/10/03 15:04,33.3,64
2019/10/03 15:05,33.3,63
2019/10/03 15:06,33.3,63
2019/10/03 15:07,33.3,62
2019/10/03 15:08,33.3,63
2019/10/03 15:09,33.4,62
2019/10/03 15:10,33.4,62
2019/10/03 15:11,33.4,63
2019/10/03 15:12,33.4,63
2019/10/03 15:13,33.4,63
2019/10/03 15:14,33.3,63
2019/10/03 15:15,33.4,63
2019/10/03 15:16,33.4,64
2019/10/03 15:17,33.5,62
2019/10/03 15:18,33.4,62
2019/10/03 15:19,33.3,62
2019/10/03 15:20,33.3,63
2019/10/03 15:21,33.3,62
2019/10/03 15:22,33.3,63
2019/10/03 15:23,33.3,63
2019/10/03 15:24,33.3,63
2019/10/03 15:25,33.3,63
2019/10/03 15:26,33.3,63
2019/10/03 15:27,33.3,62
2019/10/03 15:28,33.4,62
2019/10/03 15:29,33.4,62
2019/10/03 15:30,33.4,63
2019/10/03 15:31,33.4,62
2019/10/03 15:32,33.3,62
2019/10/03 15:33,33.2,61
2019/10/03 15:34,33.2,61
2019/10/03 15:35,33.2,61
2019/10/03 15:36,33.2,62
2019/10/03 15:37,33.2,63
2019/10/03 15:38,33.2,63
2019/10/03 15:39,33.3,63
2019/10/03 15:40,33.4,62
2019/10/03 15:41,33.4,62
2019/10/03 15:42,33.4,63
2019/10/03 15:43,33.5,63
2019/10/03 15:44,33.4,62
2019/10/03 15:45,33.3,62
2019/10/03 15:46,33.3,60
2019/10/03 15:47,33.2,60
2019/10/03 15:48,33.1,60
2019/10/03 15:49,33.1,61
2019/10/03 15:50,33.0,60
2019/10/03 15:51,32.9,61
2019/10/03 15:52,32.8,61
2019/10/03 15:53,32.7,61
2019/10/03 15:54,32.6,62
2019/10/03 15:55,32.6,62
2019/10/03 15:56,32.7,62
2019/10/03 15:57,32.7,62
2019/10/03 15:58,32.7,63
2019/10/03 15:59,32.7,63
2019/10/03 16:00,32.8,63
2019/10/03 16:01,32.8,63
2019/10/03 16:02,32.8,63
2019/10/03 16:03,32.8,63
2019/10/03 16:04,32.8,62
2019/10/03 16:05,32.7,63
2019/10/03 16:06,32.7,62
2019/10/03 16:07,32.7,62
2019/10/03 16:08,32.6,62
2019/10/03 16:09,32.6,62
2019/10/03 16:10,32.6,62
2019/10/03 16:11,32.5,63
2019/10/03 16:12,32.5,63
2019/10/03 16:13,32.4,62
2019/10/03 16:14,32.4,61
2019/10/03 16:15,32.3,61
2019/10/03 16:16,32.3,61
2019/10/03 16:17,32.2,62
2019/10/03 16:18,32.2,63
2019/10/03 16:19,32.3,63
2019/10/03 16:20,32.2,63
2019/10/03 16:21,32.2,63
2019/10/03 16:22,32.1,63
2019/10/03 16:23,32.1,63
2019/10/03 16:24,32.1,63
2019/10/03 16:25,32.1,62
2019/10/03 16:26,32.1,64
2019/10/03 16:27,32.1,64
2019/10/03 16:28,32.1,64
2019/10/03 16:29,32.2,63
2019/10/03 16:30,32.2,64
2019/10/03 16:31,32.2,64
2019/10/03 16:32,32.2,64
2019/10/03 16:33,32.2,64
2019/10/03 16:34,32.2,63
2019/10/03 16:35,32.2,63
2019/10/03 16:36,32.2,63
2019/10/03 16:37,32.2,63
2019/10/03 16:38,32.1,64
2019/10/03 16:39,32.1,62
2019/10/03 16:40,32.1,64
2019/10/03 16:41,32.1,64
2019/10/03 16:42,32.1,64
2019/10/03 16:43,32.0,64
2019/10/03 16:44,32.0,65
2019/10/03 16:45,32.0,65
2019/10/03 16:46,31.9,65
2019/10/03 16:47,31.8,64
2019/10/03 16:48,31.8,63
2019/10/03 16:49,31.8,63
2019/10/03 16:50,31.7,64
2019/10/03 16:51,31.7,63
2019/10/03 16:52,31.6,63
2019/10/03 16:53,31.6,64
2019/10/03 16:54,31.5,64
2019/10/03 16:55,31.5,64
2019/10/03 16:56,31.4,65
2019/10/03 16:57,31.4,64
2019/10/03 16:58,31.3,64
2019/10/03 16:59,31.3,63
2019/10/03 17:00,31.1,63
2019/10/03 17:01,31.0,64
2019/10/03 17:02,30.9,64
2019/10/03 17:03,30.8,65
2019/10/03 17:04,30.7,66
2019/10/03 17:05,30.7,66
2019/10/03 17:06,30.6,66
2019/10/03 17:07,30.5,66
2019/10/03 17:08,30.5,66
2019/10/03 17:09,30.4,66
2019/10/03 17:10,30.4,67
2019/10/03 17:11,30.3,68
2019/10/03 17:12,30.3,67
2019/10/03 17:13,30.1,66
2019/10/03 17:14,30.1,65
2019/10/03 17:15,30.0,66
2019/10/03 17:16,30.0,66
2019/10/03 17:17,,,
2019/10/03 17:18,29.8,67
2019/10/03 17:19,29.7,68
2019/10/03 17:20,29.7,68
2019/10/03 17:21,29.6,69
2019/10/03 17:22,29.5,69
2019/10/03 17:23,29.4,69
2019/10/03 17:24,29.4,69
2019/10/03 17:25,29.3,69
2019/10/03 17:26,29.2,70
2019/10/03 17:27,29.1,71
2019/10/03 17:28,29.0,72
2019/10/03 17:29,29.0,71
2019/10/03 17:30,28.9,71
2019/10/03 17:31,28.8,72
2019/10/03 17:32,28.7,71
2019/10/03 17:33,28.6,72
2019/10/03 17:34,28.5,72
2019/10/03 17:35,28.5,73
2019/10/03 17:36,28.4,74
2019/10/03 17:37,28.3,74
2019/10/03 17:38,28.3,72
2019/10/03 17:39,28.2,73
2019/10/03 17:40,28.1,74
2019/10/03 17:41,28.1,74
2019/10/03 17:42,28.0,75
2019/10/03 17:43,27.9,75
2019/10/03 17:44,27.9,75
2019/10/03 17:45,27.8,75
2019/10/03 17:46,27.8,75
2019/10/03 17:47,27.7,76
2019/10/03 17:48,27.7,76
2019/10/03 17:49,27.6,77
2019/10/03 17:50,27.6,77
2019/10/03 17:51,27.5,77
2019/10/03 17:52,27.5,77
2019/10/03 17:53,27.5,77
2019/10/03 17:54,27.4,78
2019/10/03 17:55,27.4,78
2019/10/03 17:56,27.3,79
2019/10/03 17:57,27.3,79
2019/10/03 17:58,27.2,79
2019/10/03 17:59,27.2,78
2019/10/03 18:00,27.1,78
2019/10/03 18:01,27.1,78
2019/10/03 18:02,27.0,78
2019/10/03 18:03,27.0,78
2019/10/03 18:04,27.0,78
2019/10/03 18:05,26.9,79
2019/10/03 18:06,26.9,78
2019/10/03 18:07,26.8,79
2019/10/03 18:08,26.8,79
2019/10/03 18:09,26.7,80
2019/10/03 18:10,26.7,80
2019/10/03 18:11,26.7,80
2019/10/03 18:12,26.6,81
2019/10/03 18:13,26.6,80
2019/10/03 18:14,26.5,81
2019/10/03 18:15,26.5,81
2019/10/03 18:16,26.4,81
2019/10/03 18:17,26.4,80
2019/10/03 18:18,26.3,81
2019/10/03 18:19,26.3,81
2019/10/03 18:20,26.2,82
2019/10/03 18:21,26.2,82
2019/10/03 18:22,26.2,82
2019/10/03 18:23,26.1,83
2019/10/03 18:24,26.1,82
2019/10/03 18:25,26.0,82
2019/10/03 18:26,26.0,81
2019/10/03 18:27,26.0,81
2019/10/03 18:28,25.9,82
2019/10/03 18:29,25.9,82
2019/10/03 18:30,25.9,82
2019/10/03 18:31,25.9,82
2019/10/03 18:32,25.8,82
2019/10/03 18:33,25.8,82
2019/10/03 18:34,25.8,82
2019/10/03 18:35,25.8,82
2019/10/03 18:36,25.8,82
2019/10/03 18:37,25.8,82
2019/10/03 18:38,25.8,82
2019/10/03 18:39,25.8,82
2019/10/03 18:40,25.7,83
2019/10/03 18:41,25.7,83
2019/10/03 18:42,25.7,83
2019/10/03 18:43,25.7,83
2019/10/03 18:44,25.7,82
2019/10/03 18:45,25.7,82
2019/10/03 18:46,25.7,82
2019/10/03 18:47,25.7,82
2019/10/03 18:48,25.7,83
2019/10/03 18:49,25.6,84
2019/10/03 18:50,25.6,84
2019/10/03 18:51,25.6,84
2019/10/03 18:52,25.6,84
2019/10/03 18:53,25.6,84
2019/10/03 18:54,25.5,85
2019/10/03 18:55,25.5,85
2019/10/03 18:56,25.5,85
2019/10/03 18:57,25.5,85
2019/10/03 18:58,25.4,85
2019/10/03 18:59,25.4,85
2019/10/03 19:00,25.4,85
2019/10/03 19:01,25.4,85
2019/10/03 19:02,25.3,85
2019/10/03 19:03,25.3,85
2019/10/03 19:04,25.4,85
2019/10/03 19:05,25.3,85
2019/10/03 19:06,25.3,85
2019/10/03 19:07,25.3,85
2019/10/03 19:08,25.3,85
2019/10/03 19:09,25.3,86
2019/10/03 19:10,25.3,86
2019/10/03 19:11,25.3,86
2019/10/03 19:12,25.3,86
2019/10/03 19:13,25.3,86
2019/10/03 19:14,25.3,86
2019/10/03 19:15,25.3,86
2019/10/03 19:16,25.3,86
2019/10/03 19:17,25.3,86
2019/10/03 19:18,25.3,86
2019/10/03 19:19,25.4,85
2019/10/03 19:20,25.3,85
2019/10/03 19:21,25.4,85
2019/10/03 19:22,25.4,85
2019/10/03 19:23,25.4,85
2019/10/03 19:24,25.4,85
2019/10/03 19:25,25.4,85
2019/10/03 19:26,25.4,85
2019/10/03 19:27,25.4,85
2019/10/03 19:28,25.4,85
2019/10/03 19:29,25.4,85
2019/10/03 19:30,25.4,85
2019/10/03 19:31,25.3,86
2019/10/03 19:32,25.3,85
2019/10/03 19:33,25.3,85
2019/10/03 19:34,25.3,85
2019/10/03 19:35,25.4,85
2019/10/03 19:36,25.3,85
2019/10/03 19:37,25.3,85
2019/10/03 19:38,25.3,85
2019/10/03 19:39,25.3,86
2019/10/03 19:40,25.3,86
2019/10/03 19:41,25.3,86
2019/10/03 19:42,25.3,86
2019/10/03 19:43,25.2,87
2019/10/03 19:44,25.3,86
2019/10/03 19:45,25.3,86
2019/10/03 19:46,25.2,87
2019/10/03 19:47,25.2,87
2019/10/03 19:48,25.2,87
2019/10/03 19:49,25.2,87
2019/10/03 19:50,25.2,87
2019/10/03 19:51,25.2,86
2019/10/03 19:52,25.2,86
2019/10/03 19:53,25.2,86
2019/10/03 19:54,25.2,87
2019/10/03 19:55,25.2,87
2019/10/03 19:56,25.2,87
2019/10/03 19:57,25.1,88
2019/10/03 19:58,25.2,87
2019/10/03 19:59,25.1,88
2019/10/03 20:00,25.1,88
2019/10/03 20:01,25.2,87
2019/10/03 20:02,25.2,87
2019/10/03 20:03,25.2,88
2019/10/03 20:04,25.2,87
2019/10/03 20:05,25.2,87
2019/10/03 20:06,25.2,87
2019/10/03 20:07,25.2,87
2019/10/03 20:08,25.2,88
2019/10/03 20:09,25.2,88
2019/10/03 20:10,25.1,88
2019/10/03 20:11,25.1,88
2019/10/03 20:12,25.1,88
2019/10/03 20:13,25.1,88
2019/10/03 20:14,25.1,88
2019/10/03 20:15,25.1,88
2019/10/03 20:16,25.1,88
2019/10/03 20:17,25.1,88
2019/10/03 20:18,25.1,88
2019/10/03 20:19,25.1,88
2019/10/03 20:20,25.1,88
2019/10/03 20:21,25.1,88
2019/10/03 20:22,25.1,88
2019/10/03 20:23,25.1,88
2019/10/03 20:24,25.1,88
2019/10/03 20:25,25.1,88
2019/10/03 20:26,25.1,88
2019/10/03 20:27,25.1,88
2019/10/03 20:28,25.1,88
2019/10/03 20:29,25.2,86
2019/10/03 20:30,25.2,86
2019/10/03 20:31,25.2,86
2019/10/03 20:32,25.2,86
2019/10/03 20:33,25.3,85
2019/10/03 20:34,25.3,85
2019/10/03 20:35,25.3,86
2019/10/03 20:36,25.3,86
2019/10/03 20:37,25.3,86
2019/10/03 20:38,25.3,86
2019/10/03 20:39,25.3,86
2019/10/03 20:40,25.3,86
2019/10/03 20:41,25.3,86
2019/10/03 20:42,25.3,86
2019/10/03 20:43,25.3,86
2019/10/03 20:44,25.3,86
2019/10/03 20:45,25.3,86
2019/10/03 20:46,25.3,86
2019/10/03 20:47,25.3,86
2019/10/03 20:48,25.3,86
2019/10/03 20:49,25.3,86
2019/10/03 20:50,25.3,86
2019/10/03 20:51,25.3,86
2019/10/03 20:52,25.3,86
2019/10/03 20:53,25.3,87
2019/10/03 20:54,25.3,87
2019/10/03 20:55,25.3,87
2019/10/03 20:56,25.3,87
2019/10/03 20:57,25.3,87
2019/10/03 20:58,25.3,86
2019/10/03 20:59,25.3,87
2019/10/03 21:00,25.3,86
2019/10/03 21:01,25.3,87
2019/10/03 21:02,25.3,87
2019/10/03 21:03,25.3,86
2019/10/03 21:04,25.4,85
2019/10/03 21:05,25.4,85
2019/10/03 21:06,25.4,85
2019/10/03 21:07,25.5,85
2019/10/03 21:08,25.4,85
2019/10/03 21:09,25.4,86
2019/10/03 21:10,25.4,86
2019/10/03 21:11,25.4,86
2019/10/03 21:12,25.4,85
2019/10/03 21:13,25.4,85
2019/10/03 21:14,25.3,86
2019/10/03 21:15,25.3,86
2019/10/03 21:16,25.3,85
2019/10/03 21:17,25.3,85
2019/10/03 21:18,25.3,85
2019/10/03 21:19,25.3,86
2019/10/03 21:20,25.3,86
2019/10/03 21:21,25.3,86
2019/10/03 21:22,25.3,86
2019/10/03 21:23,25.2,87
2019/10/03 21:24,25.2,87
2019/10/03 21:25,25.2,87
2019/10/03 21:26,25.2,87
2019/10/03 21:27,25.2,87
2019/10/03 21:28,25.1,88
2019/10/03 21:29,25.2,87
2019/10/03 21:30,25.2,87
2019/10/03 21:31,25.2,87
2019/10/03 21:32,25.2,87
2019/10/03 21:33,25.2,87
2019/10/03 21:34,25.2,87
2019/10/03 21:35,25.2,87
2019/10/03 21:36,25.2,88
2019/10/03 21:37,25.1,88
2019/10/03 21:38,25.1,88
2019/10/03 21:39,25.1,88
2019/10/03 21:40,25.1,88
2019/10/03 21:41,25.1,88
2019/10/03 21:42,25.1,88
2019/10/03 21:43,25.1,88
2019/10/03 21:44,25.1,88
2019/10/03 21:45,25.1,88
2019/10/03 21:46,25.1,88
2019/10/03 21:47,25.1,88
2019/10/03 21:48,25.1,88
2019/10/03 21:49,25.1,88
2019/10/03 21:50,25.1,88
2019/10/03 21:51,25.1,88
2019/10/03 21:52,25.1,88
2019/10/03 21:53,25.1,88
2019/10/03 21:54,25.1,88
2019/10/03 21:55,25.1,88
2019/10/03 21:56,25.1,88
2019/10/03 21:57,25.1,88
2019/10/03 21:58,25.1,88
2019/10/03 21:59,25.1,88
2019/10/03 22:00,25.1,88
2019/10/03 22:01,25.1,87
2019/10/03 22:02,25.1,88
2019/10/03 22:03,25.1,88
2019/10/03 22:04,25.1,88
2019/10/03 22:05,25.1,88
2019/10/03 22:06,25.1,88
2019/10/03 22:07,25.1,88
2019/10/03 22:08,25.1,89
2019/10/03 22:09,25.1,89
2019/10/03 22:10,25.1,89
2019/10/03 22:11,25.1,89
2019/10/03 22:12,25.1,89
2019/10/03 22:13,25.1,89
2019/10/03 22:14,25.1,88
2019/10/03 22:15,25.1,88
2019/10/03 22:16,25.1,88
2019/10/03 22:17,25.1,88
2019/10/03 22:18,25.1,88
2019/10/03 22:19,25.1,88
2019/10/03 22:20,25.1,88
2019/10/03 22:21,25.1,88
2019/10/03 22:22,25.1,88
2019/10/03 22:23,25.1,88
2019/10/03 22:24,25.1,88
2019/10/03 22:25,25.2,88
2019/10/03 22:26,25.2,88
2019/10/03 22:27,,,
2019/10/03 22:28,25.2,88
2019/10/03 22:29,25.2,88
2019/10/03 22:30,25.2,88
2019/10/03 22:31,25.2,88
2019/10/03 22:32,25.2,88
2019/10/03 22:33,25.2,88
2019/10/03 22:34,25.2,88
2019/10/03 22:35,25.2,88
2019/10/03 22:36,25.2,88
2019/10/03 22:37,25.2,89
2019/10/03 22:38,25.1,89
2019/10/03 22:39,25.1,89
2019/10/03 22:40,25.1,89
2019/10/03 22:41,25.1,88
2019/10/03 22:42,25.1,88
2019/10/03 22:43,25.1,88
2019/10/03 22:44,25.1,88
2019/10/03 22:45,25.1,88
2019/10/03 22:46,25.1,88
2019/10/03 22:47,25.1,88
2019/10/03 22:48,25.1,88
2019/10/03 22:49,25.1,88
2019/10/03 22:50,25.1,88
2019/10/03 22:51,25.1,88
2019/10/03 22:52,25.1,88
2019/10/03 22:53,25.1,88
2019/10/03 22:54,25.1,88
2019/10/03 22:55,25.1,88
2019/10/03 22:56,25.1,88
2019/10/03 22:57,25.1,88
2019/10/03 22:58,25.0,89
2019/10/03 22:59,25.1,88
2019/10/03 23:00,25.1,88
2019/10/03 23:01,25.1,88
2019/10/03 23:02,25.1,88
2019/10/03 23:03,25.1,88
2019/10/03 23:04,25.1,88
2019/10/03 23:05,25.1,88
2019/10/03 23:06,25.0,89
2019/10/03 23:07,25.1,88
2019/10/03 23:08,25.0,89
2019/10/03 23:09,25.0,89
2019/10/03 23:10,25.0,89
2019/10/03 23:11,25.0,89
2019/10/03 23:12,25.0,89
2019/10/03 23:13,25.0,88
2019/10/03 23:14,25.0,88
2019/10/03 23:15,25.0,88
2019/10/03 23:16,25.0,88
2019/10/03 23:17,25.0,88
2019/10/03 23:18,25.0,88
2019/10/03 23:19,25.0,88
2019/10/03 23:20,25.0,88
2019/10/03 23:21,25.0,88
2019/10/03 23:22,25.0,88
2019/10/03 23:23,25.0,88
2019/10/03 23:24,25.0,88
2019/10/03 23:25,25.0,89
2019/10/03 23:26,25.0,88
2019/10/03 23:27,25.0,89
2019/10/03 23:28,25.0,89
2019/10/03 23:29,25.0,89
2019/10/03 23:30,25.0,89
2019/10/03 23:31,25.0,89
2019/10/03 23:32,,,
2019/10/03 23:33,24.9,89
2019/10/03 23:34,24.9,89
2019/10/03 23:35,24.9,88
2019/10/03 23:36,24.9,88
2019/10/03 23:37,24.9,88
2019/10/03 23:38,24.9,88
2019/10/03 23:39,24.9,88
2019/10/03 23:40,24.9,88
2019/10/03 23:41,24.9,88
2019/10/03 23:42,,,
2019/10/03 23:43,24.9,88
2019/10/03 23:44,24.9,88
2019/10/03 23:45,24.9,88
2019/10/03 23:46,24.9,88
2019/10/03 23:47,24.8,89
2019/10/03 23:48,24.8,89
2019/10/03 23:49,24.8,88
2019/10/03 23:50,24.8,88
2019/10/03 23:51,24.8,88
2019/10/03 23:52,24.8,88
2019/10/03 23:53,24.8,88
2019/10/03 23:54,24.8,88
2019/10/03 23:55,24.8,88
2019/10/03 23:56,24.8,88
2019/10/03 23:57,24.7,89
2019/10/03 23:58,24.7,89
2019/10/03 23:59,24.7,89
2019/10/04 0:00,24.7,89
